2,8,9,6,4,3,7,G
8,13,11,8,5,3,3,C
2,8,5,2,2,2,2,A
7,13,10,8,3,3,4,C
2,8,7,2,2,2,3,A
2,9,9,2,2,2,2,A
4,9,8,8,4,6,8,E
11,12,7,6,4,2,4,C
5,9,6,7,2,2,5,G
5,11,7,7,6,7,8,C
12,15,7,6,4,3,7,E
3,10,6,7,4,5,7,G
2,10,8,3,3,3,3,A
6,14,11,7,4,3,3,C
10,14,9,6,4,2,4,C
4,6,9,5,8,3,5,G
7,8,11,6,6,7,5,E
5,11,6,8,3,5,8,E
4,9,5,6,3,3,4,G
1,9,8,3,1,1,0,A
9,10,11,9,4,3,4,E
7,11,5,7,5,8,11,E
7,8,11,8,4,4,4,E
5,10,9,7,1,1,3,G
1,8,7,5,4,2,2,A
8,8,11,10,9,3,5,C
8,8,6,7,2,3,6,E
2,10,6,6,5,8,5,G
9,9,11,6,6,6,5,E
8,13,7,8,2,2,6,E
7,13,9,8,3,2,4,C
7,12,12,8,6,3,2,C
8,9,7,7,4,6,5,E
2,8,7,3,2,2,3,A
0,8,7,5,4,3,1,A
10,10,5,5,4,3,6,G
8,14,8,8,5,3,4,C
1,8,7,4,4,5,2,A
2,9,9,3,2,2,2,A
2,12,10,3,7,6,6,A
8,11,10,7,5,3,4,G
2,9,9,3,3,4,2,A
6,13,12,8,4,3,3,C
8,11,7,7,4,3,4,C
8,9,6,8,3,4,6,E
6,12,11,8,3,2,2,C
2,8,8,6,5,4,9,G
8,9,6,7,4,2,6,G
3,9,8,3,4,3,3,A
7,12,11,9,2,1,2,C
8,9,11,8,3,3,4,E
11,14,7,8,5,3,8,E
1,8,7,5,3,2,2,A
0,8,7,7,4,2,2,A
2,8,8,2,2,2,3,A
5,9,9,7,2,1,4,G
3,8,9,3,3,2,2,A
6,10,6,6,3,3,5,G
3,10,6,9,6,8,8,G
6,8,11,6,7,3,5,G
4,8,6,8,2,3,4,A
5,9,6,6,2,2,4,G
5,9,6,6,2,1,5,G
8,11,6,8,4,6,6,E
5,10,9,7,3,2,4,G
6,10,12,9,2,1,2,C
8,14,7,7,1,0,4,C
2,8,7,8,3,5,7,G
8,14,8,8,2,2,4,C
10,14,7,7,2,2,7,E
1,8,8,5,2,2,2,A
3,9,7,5,4,5,8,E
5,9,6,6,2,1,5,G
6,9,6,7,6,6,5,G
6,9,6,7,5,5,6,G
8,9,11,8,6,7,4,E
8,12,13,7,7,4,5,C
0,8,7,4,2,0,1,A
3,10,9,7,4,3,8,C
7,12,8,8,2,1,3,C
0,8,7,4,1,0,1,A
5,9,10,10,5,3,6,E
5,11,7,7,5,7,7,C
3,11,8,6,6,9,6,C
2,9,9,2,2,2,2,A
3,11,8,4,5,6,4,C
8,12,5,7,3,3,4,C
7,9,10,6,7,3,8,E
8,8,6,6,5,3,6,G
2,8,6,7,4,6,7,G
5,6,8,5,4,5,3,A
6,11,9,7,3,2,4,G
5,11,10,7,3,2,4,G
3,10,11,2,2,2,4,A
6,10,7,7,3,3,4,G
8,9,10,9,5,5,4,E
4,10,9,8,10,6,9,C
8,12,7,7,1,1,6,E
8,12,9,8,3,2,4,C
3,9,6,7,7,12,9,G
9,9,12,9,6,6,5,E
7,12,10,6,6,4,4,G
7,9,11,6,5,6,5,E
8,9,11,7,4,4,5,E
5,10,6,6,2,2,4,G
0,8,7,5,4,4,3,A
2,8,7,2,2,2,2,A
0,8,7,4,1,0,1,A
7,12,12,8,7,5,3,C
5,9,6,6,2,1,5,G
5,11,7,8,3,5,7,C
4,11,7,7,4,6,7,C
5,9,6,6,1,1,5,G
8,8,11,6,6,7,5,E
3,10,9,7,6,4,8,C
7,9,7,7,2,2,5,E
5,9,8,8,4,4,4,G
2,11,7,7,6,9,9,G
8,9,11,8,2,2,4,E
5,13,10,6,5,4,5,G
3,7,8,6,8,5,9,G
4,8,7,7,6,8,11,A
2,9,9,2,2,3,3,A
2,12,8,2,9,4,5,A
6,13,5,8,7,6,5,C
2,9,11,3,2,1,2,A
8,9,10,7,2,2,4,E
4,11,8,5,6,9,5,C
6,10,6,7,2,2,4,G
7,9,11,6,4,5,6,E
11,15,7,7,5,3,7,E
7,8,11,6,6,7,6,E
3,9,10,2,4,3,3,A
4,11,9,6,5,3,9,C
2,10,8,4,8,4,4,A
7,11,12,9,2,1,2,C
1,8,7,6,2,1,1,A
9,9,6,8,3,4,6,E
7,11,6,6,4,3,4,G
7,10,10,7,6,5,5,G
2,8,7,2,3,2,2,A
6,11,6,7,7,6,4,C
1,8,6,6,2,2,2,A
7,8,6,8,3,2,6,G
6,12,9,8,1,1,3,C
7,8,11,7,9,3,5,C
8,13,7,7,2,1,4,C
11,15,7,8,3,2,7,E
4,7,10,4,6,3,4,G
3,9,7,8,3,4,8,E
9,14,7,7,1,0,4,C
8,11,6,7,3,2,5,G
6,12,9,7,4,3,4,G
6,10,7,6,2,2,4,G
6,9,10,7,4,2,4,G
3,10,7,6,5,8,8,G
2,12,8,2,7,4,4,A
8,8,11,7,2,2,4,E
8,11,11,9,3,2,3,C
8,12,7,7,1,1,6,E
7,12,12,8,4,2,3,C
2,12,10,0,9,4,4,A
4,8,7,8,5,7,9,A
2,10,12,3,7,4,4,A
8,8,11,7,4,5,5,E
8,14,7,7,1,0,4,C
5,8,6,6,3,4,5,G
2,9,11,2,3,3,3,A
6,11,11,9,1,1,2,C
8,10,12,7,8,3,5,C
1,8,7,5,3,2,2,A
6,7,10,7,6,3,5,G
8,14,11,7,6,4,4,C
2,8,6,2,2,2,3,A
8,14,7,8,4,2,4,C
0,8,7,3,1,0,1,A
1,8,6,6,3,2,1,A
1,8,7,2,2,1,2,A
3,11,9,6,6,4,7,C
3,9,10,2,4,4,4,A
6,10,6,6,4,3,4,G
6,9,5,7,3,3,4,G
8,9,11,8,3,4,4,E
9,10,8,7,4,3,4,C
5,9,7,6,2,1,4,G
3,9,10,3,5,5,4,A
7,9,11,7,1,1,4,E
8,8,6,6,5,6,8,G
5,8,6,9,5,6,7,A
7,11,7,6,4,3,4,G
7,8,6,6,5,5,4,G
1,8,6,5,3,1,2,A
7,8,11,6,4,4,4,E
1,8,8,5,2,1,2,A
0,8,7,4,2,0,1,A
1,8,5,5,2,1,2,A
8,13,7,7,2,1,7,E
3,10,7,5,7,9,7,G
2,10,8,4,3,3,3,A
7,12,11,9,2,1,2,C
7,12,11,6,5,3,4,G
3,8,7,7,6,9,7,G
8,9,11,7,4,3,4,E
7,9,7,6,4,3,4,G
7,11,9,7,4,3,5,G
0,8,7,4,3,2,1,A
2,8,7,3,3,2,3,A
1,8,6,4,3,3,2,A
9,9,12,8,6,5,5,E
1,7,6,2,2,1,1,A
8,8,11,7,3,3,4,E
3,6,4,5,4,5,4,A
1,11,9,2,5,3,4,A
2,10,8,3,3,3,2,A
5,5,9,5,5,7,5,A
7,9,11,6,4,4,6,E
5,9,7,7,4,5,5,C
8,12,7,6,5,5,6,G
7,13,8,8,2,1,4,C
3,11,7,4,6,3,4,A
1,11,12,1,5,3,3,A
5,12,8,7,5,5,5,G
6,10,10,7,5,4,5,G
6,9,5,7,2,2,5,G
2,7,5,4,3,2,2,A
2,9,9,3,3,3,2,A
5,10,9,7,2,2,4,G
6,12,11,8,4,3,3,C
4,9,7,6,6,9,9,G
0,8,7,5,3,4,3,A
8,14,11,7,6,3,4,C
5,6,8,5,5,6,4,A
0,8,7,4,2,0,1,A
8,9,11,7,4,4,5,E
7,10,6,7,3,2,5,G
2,9,9,2,3,3,3,A
7,9,7,7,3,3,5,E
5,8,9,8,5,4,4,G
4,9,11,3,3,3,3,A
6,9,6,6,2,1,6,G
9,8,11,8,3,3,4,E
4,10,6,7,4,6,5,C
8,13,7,7,1,0,4,C
4,6,6,5,3,4,2,A
7,8,11,6,5,7,6,E
9,10,8,7,3,4,6,E
8,9,11,8,3,2,4,E
6,14,11,8,5,4,3,C
5,11,5,7,5,5,4,G
8,9,11,6,4,4,5,E
6,11,6,9,6,8,8,C
5,11,9,6,3,2,4,G
8,9,10,9,6,6,5,E
7,10,12,9,2,1,2,C
0,8,7,6,3,1,1,A
6,9,6,6,3,3,6,G
7,8,6,7,2,2,6,E
10,14,7,8,3,2,7,E
9,11,6,6,5,3,6,G
2,12,9,0,7,3,4,A
5,8,10,9,5,3,7,E
3,9,10,2,3,3,3,A
9,14,7,8,4,4,6,E
7,13,8,8,2,1,4,C
9,9,12,8,5,5,5,E
4,8,8,10,4,2,8,C
7,12,12,6,7,5,5,G
7,11,12,8,3,2,2,C
2,12,11,2,7,5,6,A
3,10,6,7,4,5,3,C
5,9,9,7,3,2,4,G
2,9,9,4,2,3,2,A
8,13,7,7,1,1,7,E
10,13,10,7,3,2,4,C
8,12,12,9,4,2,2,C
11,14,7,7,5,2,4,C
7,8,11,7,2,2,4,E
3,11,9,7,7,4,9,C
9,14,7,7,2,0,4,C
3,10,7,5,4,8,8,G
5,9,6,6,3,2,4,G
6,13,12,8,5,4,3,C
0,8,6,5,3,2,2,A
9,14,7,8,4,4,6,E
1,8,6,7,3,2,1,A
3,8,7,3,3,2,3,A
3,10,8,4,7,4,6,G
7,11,12,8,3,2,3,C
12,15,7,7,5,2,4,C
7,14,11,8,5,4,3,C
7,8,7,7,2,1,5,E
8,13,12,8,6,4,4,C
8,9,6,6,4,3,4,G
9,14,7,7,3,2,7,E
1,8,7,4,2,2,1,A
1,8,7,5,2,2,2,A
12,15,7,8,5,3,7,E
8,9,7,7,4,6,6,E
5,11,7,6,5,7,9,C
2,7,6,2,3,4,4,A
7,14,7,7,1,0,4,C
8,9,11,8,5,5,4,E
7,9,7,7,2,3,6,E
4,11,7,7,5,6,7,C
6,11,6,6,3,2,4,G
6,7,6,7,5,6,8,G
2,8,9,2,3,2,2,A
5,10,9,7,3,2,4,G
4,9,5,7,4,4,4,G
4,11,8,6,4,6,3,C
8,9,6,7,5,3,5,G
6,11,8,7,5,7,9,E
3,5,7,3,7,4,4,G
6,9,10,6,5,2,7,E
8,9,12,7,3,3,4,E
3,10,6,6,3,6,6,G
3,8,7,3,2,2,3,A
4,10,9,7,1,1,3,G
5,6,9,6,8,4,5,G
8,11,12,9,6,3,2,C
2,9,9,2,4,5,4,A
2,9,8,2,4,4,3,A
7,14,7,9,4,3,4,C
7,8,7,7,2,2,5,E
8,8,12,9,6,7,5,E
6,11,11,9,2,1,2,C
10,11,6,8,4,2,4,C
7,14,10,8,4,3,3,C
3,10,6,9,5,5,7,E
8,9,11,9,4,4,5,E
7,13,7,7,1,0,4,C
7,9,9,7,4,3,4,G
9,14,7,8,4,4,6,E
8,9,11,7,2,2,4,E
10,9,5,5,5,3,7,G
8,13,12,8,7,4,4,C
2,8,8,2,3,3,3,A
7,11,12,8,7,5,3,C
4,11,7,7,4,4,8,C
2,8,7,2,3,2,2,A
2,8,7,2,2,2,3,A
5,10,9,7,2,2,4,G
10,14,7,8,3,2,7,E
8,8,7,7,3,5,5,E
1,8,7,3,5,5,5,A
5,8,7,7,4,4,3,A
8,9,11,10,6,2,5,C
7,9,11,8,2,2,4,E
4,10,11,6,5,2,6,E
2,8,7,4,4,3,3,A
7,8,11,6,4,5,5,E
8,11,6,6,4,3,5,G
3,9,9,4,3,4,3,A
7,12,7,7,1,1,7,E
4,10,7,6,1,1,3,G
9,10,11,9,8,3,5,C
5,11,6,6,4,4,4,G
8,10,10,9,4,4,4,E
5,8,6,9,4,6,7,A
4,11,7,7,4,5,8,C
2,11,7,7,4,6,8,G
7,9,11,7,2,2,4,E
8,9,11,7,2,2,4,E
4,10,9,7,5,5,4,G
2,8,7,4,4,2,3,A
6,12,11,6,6,5,5,G
8,8,11,8,5,5,5,E
7,13,10,8,6,3,3,C
4,9,9,8,2,1,4,G
6,9,6,7,4,4,5,G
8,12,12,8,5,3,3,C
0,11,10,1,10,4,4,A
3,6,9,3,9,5,5,G
8,14,7,7,1,0,4,C
8,12,11,8,4,2,3,C
7,14,11,7,4,2,3,C
6,9,11,7,1,1,4,E
0,8,6,5,3,3,1,A
5,12,5,6,6,6,5,G
10,14,7,8,3,2,7,E
3,11,7,5,4,6,4,G
7,13,8,6,5,4,5,G
10,14,7,7,2,1,4,C
10,14,7,7,3,2,7,E
10,14,7,7,3,2,7,E
11,15,7,7,5,3,7,E
2,8,7,2,3,3,2,A
7,9,11,7,4,5,5,E
6,12,10,6,7,6,4,G
6,11,6,8,5,9,8,E
10,13,6,8,4,2,4,C
2,12,11,2,6,4,5,A
2,9,9,3,3,3,3,A
1,9,9,2,2,1,1,A
1,8,7,5,3,2,2,A
4,9,7,6,5,6,4,C
7,9,6,7,4,3,6,G
9,12,8,5,4,2,5,G
9,13,6,7,4,3,4,C
10,13,6,7,3,1,4,C
3,5,7,3,6,3,4,G
5,10,6,6,2,2,4,G
6,10,6,6,2,1,5,G
8,10,6,6,5,3,6,G
1,8,7,6,3,2,1,A
6,11,7,6,3,4,4,G
8,12,12,8,6,4,4,C
2,9,9,2,2,2,1,A
6,9,7,8,4,6,3,A
5,10,9,7,3,2,4,G
2,10,8,3,4,4,3,A
1,8,6,4,3,3,3,A
7,11,11,6,4,3,4,G
8,9,11,7,3,3,4,E
2,9,10,3,2,2,2,A
7,11,11,9,2,1,2,C
2,7,7,2,3,3,3,A
0,8,8,5,2,2,1,A
1,8,7,4,4,2,2,A
7,8,12,9,8,2,5,C
8,7,13,9,6,3,2,C
6,14,9,8,4,3,4,C
9,11,6,6,4,2,6,G
6,12,6,6,5,6,5,G
10,12,5,9,4,2,4,C
5,9,9,7,3,2,4,G
1,8,6,5,3,2,2,A
11,15,7,8,5,3,7,E
11,15,7,7,4,3,7,E
8,9,11,8,2,2,4,E
6,9,6,5,3,3,3,G
5,10,9,7,2,2,4,G
9,13,8,7,3,1,4,C
3,8,7,8,7,9,10,G
3,10,8,4,7,9,5,G
1,13,11,0,6,3,4,A
3,9,10,2,4,4,4,A
2,8,8,2,3,2,3,A
3,10,6,9,3,5,7,G
8,9,6,8,2,3,6,E
7,13,9,8,3,2,4,C
2,9,8,3,5,5,3,A
8,12,9,8,4,3,4,C
7,9,9,8,5,2,7,E
4,11,8,5,5,8,4,C
7,9,12,6,8,2,5,C
8,9,11,7,3,3,4,E
5,8,6,7,4,3,4,G
8,11,12,9,4,2,2,C
8,14,8,8,4,3,4,C
8,8,6,8,4,3,6,G
7,7,6,8,3,2,6,G
6,9,11,7,1,1,3,E
7,9,7,7,3,4,5,E
5,9,6,6,2,2,4,G
3,9,7,8,5,7,8,G
0,8,7,5,4,4,1,A
8,12,7,7,1,1,6,E
4,8,8,5,4,6,7,A
0,8,7,4,1,0,1,A
7,8,7,7,2,3,5,E
8,8,6,8,4,3,6,G
8,9,13,8,6,3,3,C
8,9,7,7,3,3,6,E
9,10,8,7,4,4,6,E
1,8,7,2,2,2,2,A
7,13,13,6,7,5,4,C
2,9,8,2,3,2,2,A
9,14,7,7,2,1,4,C
8,13,7,7,2,1,7,E
7,13,7,7,1,0,4,C
11,15,7,6,4,3,7,E
4,8,8,7,6,8,10,A
3,10,6,9,4,7,7,G
8,10,12,9,5,2,3,C
4,8,7,8,3,4,3,A
9,14,7,8,4,4,6,E
8,13,6,7,4,4,4,C
8,12,12,8,4,3,3,C
8,13,7,7,3,3,7,E
8,9,6,7,6,3,6,G
3,10,7,6,4,5,7,E
6,12,10,8,2,1,2,C
2,8,7,2,4,3,3,A
12,15,7,6,4,3,7,E
10,12,7,8,3,1,4,C
1,8,7,3,5,5,5,A
11,12,7,7,5,3,4,C
7,13,8,8,2,1,3,C
7,15,7,9,5,4,4,C
0,8,7,4,5,5,4,A
8,9,7,8,3,3,6,E
5,9,6,7,2,1,5,G
3,11,7,5,5,7,7,G
9,9,12,7,6,6,5,E
11,15,7,7,4,2,7,E
2,9,9,3,3,4,3,A
5,9,10,7,7,5,8,E
2,11,7,7,5,6,8,E
7,12,9,8,3,2,3,C
8,9,11,7,2,2,4,E
9,13,7,7,5,4,4,C
7,12,12,8,7,4,2,C
8,10,6,6,4,3,6,G
7,9,6,7,3,2,6,G
6,10,9,7,4,3,4,G
2,8,7,3,3,4,4,A
9,9,6,6,5,3,6,G
4,6,7,5,3,4,4,A
8,9,13,8,7,4,3,C
3,7,6,3,4,4,2,A
0,8,7,5,4,3,1,A
5,13,10,6,3,3,4,G
3,9,9,3,4,4,3,A
5,9,6,7,6,8,7,A
5,9,6,6,2,2,4,G
4,12,10,4,8,6,7,A
8,14,7,8,3,2,4,C
2,10,7,5,4,6,5,G
6,9,6,6,3,2,3,G
3,8,7,9,6,7,8,G
11,15,7,7,4,3,7,E
10,12,7,7,4,2,4,C
6,14,6,9,3,3,4,C
6,12,5,8,5,4,4,C
0,8,7,4,1,0,1,A
6,8,11,9,5,2,5,C
9,14,7,7,3,3,6,E
3,10,6,6,6,8,8,G
7,13,12,7,7,5,5,C
4,11,9,6,9,5,9,C
1,8,5,2,3,2,3,A
5,8,7,7,5,7,3,A
5,11,9,6,6,5,4,G
6,13,5,8,6,6,4,C
6,9,6,7,3,3,4,G
8,13,7,7,1,1,6,E
7,12,8,8,1,1,4,C
2,7,7,2,3,3,3,A
6,9,9,8,4,3,4,G
2,8,9,2,2,2,2,A
2,8,7,9,5,7,7,G
6,7,11,8,6,2,5,C
3,6,3,5,3,4,4,A
2,9,10,3,1,1,1,A
2,11,11,2,5,4,4,A
6,11,6,9,6,8,9,E
3,5,9,5,5,3,5,G
9,14,5,7,3,2,4,C
2,8,7,2,2,2,2,A
2,9,10,3,2,2,2,A
3,8,11,3,4,3,2,A
5,13,10,6,4,3,4,G
3,12,10,4,5,4,6,A
10,13,7,7,4,2,4,C
7,8,6,7,4,3,6,G
9,8,11,7,4,3,5,E
8,12,12,8,5,3,3,C
0,8,6,4,1,0,1,A
4,10,8,9,6,8,8,E
4,11,7,9,3,5,7,E
2,8,7,3,3,3,3,A
7,9,11,8,1,2,4,E
2,9,9,2,3,2,2,A
9,9,11,7,3,3,5,E
4,9,7,8,3,4,3,A
8,11,11,10,7,4,2,C
6,13,8,7,1,1,3,C
3,8,9,3,4,2,3,A
6,12,7,7,0,0,6,E
8,13,7,7,3,3,6,E
2,9,8,2,3,2,2,A
7,9,7,7,2,2,5,E
3,9,10,3,2,3,3,A
6,11,10,6,4,3,4,G
10,14,7,7,3,2,7,E
8,9,11,8,2,2,4,E
2,9,8,3,3,4,2,A
7,13,11,8,3,2,3,C
0,8,7,4,1,0,1,A
2,8,6,4,2,2,2,A
9,14,7,7,5,5,6,E
4,9,9,7,5,5,5,G
3,6,4,5,4,5,5,A
8,10,11,6,3,3,4,E
7,12,7,7,3,2,4,C
9,14,7,7,3,2,7,E
8,12,8,8,3,2,4,C
3,8,6,8,4,5,7,G
7,9,7,7,2,2,5,E
7,10,5,5,3,2,6,G
4,9,9,7,4,4,5,G
2,8,6,2,4,4,3,A
7,13,11,8,5,3,3,C
9,8,7,7,4,5,6,E
3,10,9,8,6,4,9,C
1,8,7,2,2,1,2,A
4,9,11,7,6,4,8,E
2,9,10,2,3,3,3,A
6,10,6,6,3,2,4,G
5,10,9,6,3,2,4,G
3,8,7,3,5,4,3,A
0,8,7,3,1,0,1,A
11,13,6,7,4,2,4,C
11,14,9,6,5,2,4,C
7,13,8,8,2,1,4,C
2,8,8,2,3,2,3,A
7,9,6,6,5,5,4,G
11,15,7,8,3,2,7,E
2,8,9,3,3,4,2,A
6,12,10,6,7,6,4,G
5,10,9,6,3,2,4,G
8,11,6,7,4,7,5,E
7,14,11,7,7,5,3,C
6,13,11,7,4,3,3,C
9,12,8,5,3,2,5,G
5,12,8,6,5,6,4,C
5,9,6,7,2,1,5,G
6,12,8,6,5,4,5,G
5,11,7,6,3,4,6,C
9,12,7,7,5,6,6,E
6,15,8,8,4,4,4,C
3,10,7,7,4,5,8,E
8,10,6,5,3,2,6,G
3,9,11,2,4,4,3,A
2,11,11,2,5,4,5,A
7,14,10,7,5,4,4,C
3,9,8,6,7,5,9,G
1,8,7,6,3,2,1,A
7,12,9,8,3,2,4,C
5,11,7,9,4,7,9,E
2,9,9,3,3,4,3,A
8,10,6,6,3,2,5,G
3,10,7,5,4,5,4,G
1,8,7,5,4,2,2,A
7,13,10,6,7,5,5,G
6,9,6,7,3,2,3,G
7,9,10,6,8,3,8,E
9,10,10,8,4,4,4,E
2,8,5,3,2,1,2,A
7,12,10,8,3,3,4,C
5,12,9,7,6,5,5,G
8,13,11,8,3,2,3,C
4,9,7,7,7,8,11,A
8,10,9,7,4,3,4,G
5,14,9,8,3,3,3,C
5,10,5,6,5,6,4,G
3,6,7,5,3,4,4,A
4,9,9,9,9,5,8,C
7,12,7,5,5,5,4,G
7,9,7,7,3,3,5,E
10,15,7,7,3,2,7,E
2,8,11,3,2,2,2,A
9,13,6,7,3,2,4,C
4,10,9,7,2,2,4,G
10,9,7,7,4,3,6,E
8,8,12,9,3,2,5,E
0,8,7,4,5,5,3,A
6,9,6,7,2,2,4,G
7,9,5,8,3,2,5,G
10,14,7,6,3,2,7,E
6,10,6,6,2,2,5,G
8,9,11,8,3,3,4,E
4,9,7,8,5,6,4,A
9,9,8,7,3,4,6,E
8,14,7,7,2,1,4,C
11,15,7,7,4,3,7,E
4,8,8,9,3,4,7,E
2,7,6,2,2,3,3,A
5,9,7,6,2,1,4,G
2,9,6,6,4,6,6,G
3,9,9,5,6,4,8,G
4,9,9,9,5,3,8,C
9,8,11,8,3,2,4,E
2,9,9,2,3,4,3,A
8,8,11,8,4,3,5,E
2,11,7,7,5,8,10,G
2,8,9,6,4,2,7,G
2,9,6,8,5,8,6,G
10,11,6,7,5,7,6,E
10,14,7,9,4,4,6,E
7,7,13,9,4,2,2,C
8,13,7,7,1,1,6,E
7,9,11,7,2,2,4,E
2,11,12,2,6,4,4,A
7,12,12,8,6,3,2,C
4,9,7,8,7,8,4,A
7,13,6,7,6,5,5,G
8,10,6,7,3,4,5,E
5,10,9,7,2,2,4,G
5,12,9,6,4,4,4,G
7,14,9,8,3,2,4,C
7,13,10,8,5,5,4,C
7,8,6,7,7,6,5,C
10,15,6,7,5,2,4,C
4,9,7,8,5,7,4,A
2,9,9,2,3,3,3,A
4,10,10,7,5,2,7,E
7,9,7,7,2,2,5,E
7,11,7,7,1,0,6,E
8,12,12,8,6,3,3,C
5,10,7,7,2,2,4,G
3,9,9,2,4,4,3,A
8,13,11,6,5,4,4,G
9,14,7,8,4,5,6,E
6,14,10,6,7,6,6,G
8,12,7,8,1,1,6,E
5,9,10,8,6,4,8,E
3,8,12,4,3,3,3,A
2,12,8,2,9,4,5,A
5,10,6,7,2,1,4,G
3,6,9,7,7,4,8,G
2,8,6,3,2,2,2,A
2,8,7,2,2,1,2,A
6,11,6,7,2,2,4,G
11,15,7,8,3,2,7,E
2,10,8,3,3,2,2,A
11,15,7,6,4,2,7,E
3,9,6,9,6,9,8,G
3,8,6,9,4,5,6,E
2,11,10,3,7,5,6,A
4,9,11,5,4,2,6,E
2,8,5,3,4,4,3,A
6,10,6,7,2,2,4,G
7,9,10,9,5,2,7,E
2,9,10,4,2,2,1,A
6,9,6,7,3,3,5,G
3,5,8,3,9,4,5,G
7,12,11,8,2,1,2,C
7,11,10,6,5,4,4,G
7,8,12,9,5,6,4,E
11,8,11,9,6,5,5,E
7,14,8,8,3,2,4,C
9,8,12,8,3,3,5,E
4,8,6,8,4,5,7,G
1,8,6,5,2,2,2,A
1,8,7,2,2,2,3,A
9,14,7,8,3,4,6,E
2,9,8,2,2,2,1,A
2,9,9,2,3,2,2,A
2,9,10,2,3,3,3,A
1,8,6,4,4,2,2,A
8,10,7,7,4,6,6,E
5,10,9,7,3,3,4,G
8,8,11,8,5,6,4,E
4,7,6,8,3,4,4,A
3,8,9,2,5,4,3,A
5,5,9,5,5,7,4,A
8,9,11,7,2,2,4,E
8,13,7,8,1,1,6,E
3,11,9,5,5,3,7,C
8,9,11,8,3,3,4,E
7,12,9,8,2,2,4,C
7,13,11,8,7,4,3,C
8,13,7,8,2,1,7,E
3,9,7,7,5,7,8,E
1,9,8,2,2,1,1,A
6,11,10,7,7,5,4,G
6,10,6,6,3,3,4,G
3,11,6,8,4,5,7,G
5,9,5,7,5,5,5,G
4,6,6,8,4,7,5,A
7,14,8,8,4,3,4,C
8,9,11,7,4,4,5,E
9,12,8,6,3,2,5,G
8,9,7,7,3,3,6,E
5,11,8,7,7,6,5,G
10,14,7,7,2,1,4,C
3,9,7,7,5,7,8,E
10,15,7,8,2,1,6,E
8,11,12,9,6,3,3,C
5,10,9,7,3,2,4,G
8,8,11,7,3,3,5,E
5,9,4,7,5,5,5,G
9,8,11,6,5,5,5,E
9,8,12,7,7,6,7,E
8,13,8,8,2,2,4,C
6,10,7,7,3,3,4,G
0,8,7,4,1,0,1,A
1,8,7,4,3,2,2,A
7,11,6,6,3,2,5,G
6,10,7,6,2,2,4,G
8,14,7,8,3,2,4,C
2,8,5,3,1,1,1,A
7,10,6,7,6,6,5,G
1,8,8,4,4,4,2,A
0,8,6,4,4,3,1,A
4,9,6,6,3,3,4,G
6,10,6,6,2,2,4,G
2,8,7,10,3,4,7,G
3,6,5,5,4,5,4,A
7,12,7,8,1,0,6,E
8,9,12,9,7,7,5,E
4,11,7,7,5,6,7,C
7,13,8,7,2,1,4,C
12,15,7,8,5,3,7,E
5,10,9,7,3,2,4,G
4,8,7,8,4,6,5,A
8,9,7,7,3,3,6,E
10,15,6,7,5,2,4,C
1,12,10,1,7,3,4,A
8,10,6,8,4,6,6,E
6,8,6,6,6,5,4,G
3,9,9,6,7,4,8,G
8,10,6,6,4,3,6,G
0,7,6,4,3,3,2,A
5,10,9,7,3,2,4,G
6,9,6,7,3,2,4,G
2,8,7,2,2,2,3,A
4,9,9,7,3,2,4,G
2,9,9,2,3,4,3,A
10,13,7,6,4,2,4,C
7,9,11,8,4,5,4,E
6,9,6,6,2,1,5,G
2,11,8,3,7,4,4,A
5,10,10,7,2,2,4,G
4,9,7,9,4,5,3,A
1,8,6,5,4,4,2,A
2,8,7,2,3,2,2,A
7,9,11,7,2,2,4,E
4,9,8,7,6,9,10,E
6,10,7,7,4,6,8,E
10,13,7,7,4,2,4,C
0,8,7,6,4,2,1,A
3,10,6,7,4,5,7,E
5,10,5,8,4,6,8,E
2,9,10,3,3,3,3,A
11,15,7,7,4,2,7,E
3,9,9,5,8,5,8,G
11,15,7,7,3,2,6,E
5,10,5,6,6,6,4,G
8,10,7,7,4,6,6,E
8,10,7,7,3,4,6,E
8,9,10,7,7,2,7,E
5,12,9,6,5,4,4,G
9,10,6,6,5,3,6,G
7,9,11,7,4,4,4,E
1,9,9,2,1,1,1,A
7,14,7,8,3,2,4,C
3,9,10,2,3,4,4,A
8,10,6,6,3,2,6,G
1,8,7,5,2,1,2,A
8,12,5,7,4,3,4,C
11,13,6,8,5,2,4,C
3,9,8,8,4,5,8,E
3,11,7,5,5,8,4,C
4,9,12,2,3,3,3,A
1,9,8,5,4,2,2,A
7,9,11,7,4,4,4,E
7,12,8,8,2,1,4,C
11,14,7,7,5,3,8,E
6,13,11,7,5,3,4,C
6,9,6,7,2,2,4,G
5,12,8,6,7,8,5,C
6,11,9,8,2,1,4,C
6,10,6,6,2,1,5,G
10,14,7,7,3,2,7,E
3,9,9,8,6,3,9,C
6,9,6,8,4,4,4,C
5,10,10,7,2,2,4,G
9,10,6,8,4,5,6,E
2,8,7,2,3,2,3,A
2,8,7,2,3,2,2,A
4,11,6,7,3,4,7,C
7,12,12,8,6,4,3,C
2,9,9,2,2,1,2,A
4,8,7,8,4,5,4,A
5,10,9,7,3,2,4,G
7,10,6,6,3,2,6,G
7,13,8,8,2,2,4,C
9,13,8,6,3,2,5,G
7,13,9,8,2,2,4,C
4,10,8,6,2,2,4,G
4,5,9,4,10,5,5,G
8,12,6,6,4,2,5,G
